,user_id,funnel_stage,timestamp,profit,os
579173,792096,interest,156775,,iOS
579175,792096,interest,156775,,iOS
579176,792096,interest,156775,,iOS
579177,792096,interest,156775,,Android
579178,792096,interest,156775,,Android
579179,792096,interest,156775,,iOS
579180,792096,interest,156775,,iOS
579181,792096,interest,156775,,Android
579182,792096,interest,156775,,Android
579183,792096,interest,156775,,iOS
579184,792096,interest,156775,,Android
579185,792096,interest,156775,,Android
579186,792096,interest,156775,,Android
579187,792096,interest,156775,,iOS
579188,792096,interest,156775,,Android
579190,792096,interest,156775,,Android
579192,792096,interest,156775,,iOS
579193,792096,interest,156775,,iOS
579195,792096,interest,156775,,Android
579196,792096,interest,156775,,iOS
579197,792096,interest,156775,,Android
579198,792096,interest,156775,,iOS
579199,792096,interest,156775,,Android
579200,792096,interest,156775,,iOS
579202,792096,interest,156775,,Android
579204,792096,interest,156775,,Android
579205,792096,interest,156775,,iOS
579207,792096,interest,156775,,iOS
579208,792096,interest,156775,,iOS
579210,792096,interest,156775,,Android
579211,792096,interest,156775,,iOS
579212,792096,interest,156775,,iOS
579213,792096,interest,156775,,iOS
579214,792096,interest,156775,,iOS
579215,792096,interest,156775,,Android
579216,792096,interest,156775,,iOS
579217,792096,interest,156775,,Android
579218,792096,interest,156775,,Android
579219,792096,interest,156775,,iOS
579220,792096,interest,156775,,Android
579221,792096,interest,156775,,Android
579222,792096,interest,156775,,Android
579223,792096,interest,156775,,iOS
579224,792096,interest,156775,,Android
579225,792096,interest,156775,,Android
579226,792096,interest,156775,,Android
579228,792096,interest,156775,,Android
579229,792096,interest,156775,,Android
579230,792096,interest,156775,,iOS
579232,792096,interest,156775,,Android
579233,792096,interest,156775,,Android
579235,792096,interest,156775,,iOS
579236,792096,interest,156775,,iOS
579237,792096,interest,156775,,Android
579238,792096,interest,156775,,iOS
579239,792096,interest,156775,,Android
579240,792096,interest,156775,,Android
579241,792096,interest,156775,,iOS
579242,792096,interest,156775,,iOS
579243,792096,interest,156775,,iOS
579244,792096,interest,156775,,Android
579245,792096,interest,156775,,Android
579246,792096,interest,156775,,iOS
579247,792096,interest,156775,,iOS
579248,792096,interest,156775,,Android
579249,792096,interest,156775,,iOS
579250,792096,interest,156775,,Android
579251,792096,interest,156775,,Android
579252,792096,interest,156775,,Android
579253,792096,interest,156775,,Android
579254,792096,interest,156775,,Android
579255,792096,interest,156775,,Android
579256,792096,interest,156775,,iOS
579261,792096,interest,156775,,Android
579267,792096,interest,156775,,Android
579269,792096,interest,156775,,iOS
579270,792096,interest,156775,,iOS
579271,792096,interest,156775,,iOS
579276,792096,interest,156775,,iOS
579277,792096,interest,156775,,iOS
579278,792096,interest,156775,,Android
579279,792096,interest,156775,,Android
579282,792096,interest,156775,,iOS
579286,792096,interest,156775,,Android
579296,792096,interest,156775,,Android
579297,792096,interest,156775,,iOS
579298,792096,interest,156775,,Android
579300,792096,interest,156775,,Android
579305,792096,interest,156775,,iOS
579311,792096,interest,156775,,iOS
579323,792096,interest,156775,,iOS
579325,792096,interest,156775,,iOS
579326,792096,interest,156775,,iOS
579330,792096,interest,156775,,iOS
579333,792096,interest,156775,,Android
579334,792096,interest,156775,,Android
579339,792096,interest,156775,,Android
579341,792096,interest,156775,,Android
579343,792096,interest,156775,,Android
579347,792096,interest,156775,,iOS
579353,792096,interest,156775,,Android
579356,792096,interest,156775,,Android
579357,792096,interest,156775,,iOS
579358,792096,interest,156775,,Android
579359,792096,interest,156775,,Android
579360,792096,interest,156775,,Android
579361,792096,interest,156775,,iOS
579362,792096,interest,156775,,Android
579363,792096,interest,156775,,Android
579364,792096,interest,156775,,Android
579365,792096,interest,156775,,Android
579367,792096,interest,156775,,Android
579368,792096,interest,156775,,iOS
579370,792096,interest,156775,,Android
579371,792096,interest,156775,,Android
579372,792096,interest,156775,,Android
579373,792096,interest,156775,,Android
579374,792096,interest,156775,,iOS
579375,792096,interest,156775,,iOS
579376,792096,interest,156775,,iOS
579378,792096,interest,156775,,Android
579379,792096,interest,156775,,iOS
579389,792096,interest,156775,,Android
579390,792096,interest,156775,,Android
579391,792096,interest,156775,,iOS
579392,792096,interest,156775,,iOS
579393,792096,interest,156775,,iOS
579394,792096,interest,156775,,Android
579395,792096,interest,156775,,iOS
579396,792096,interest,156775,,iOS
579397,792096,interest,156775,,iOS
579398,792096,interest,156775,,Android
579399,792096,interest,156775,,Android
579400,792096,interest,156775,,Android
579401,792096,interest,156775,,Android
579402,792096,interest,156775,,iOS
579403,792096,interest,156775,,iOS
579404,792096,interest,156775,,Android
579405,792096,interest,156775,,Android
579406,792096,interest,156775,,Android
579407,792096,interest,156775,,Android
579408,792096,interest,156775,,Android
579410,792096,interest,156775,,Android
579411,792096,interest,156775,,iOS
579412,792096,interest,156775,,Android
579413,792096,interest,156775,,iOS
579414,792096,interest,156775,,Android
579415,792096,interest,156775,,iOS
579417,792096,interest,156775,,iOS
579418,792096,interest,156775,,iOS
579419,792096,interest,156775,,Android
579420,792096,interest,156775,,Android
579421,792096,interest,156775,,Android
579422,792096,interest,156775,,Android
579423,792096,interest,156775,,Android
579424,792096,interest,156775,,Android
579425,792096,interest,156775,,Android
579426,792096,interest,156775,,Android
579427,792096,interest,156775,,Android
579428,792096,interest,156775,,Android
579429,792096,interest,156775,,Android
579430,792096,interest,156775,,iOS
579431,792096,interest,156775,,Android
579432,792096,interest,156775,,Android
579433,792096,interest,156775,,Android
579434,792096,interest,156775,,Android
579436,792096,interest,156775,,Android
579437,792096,interest,156775,,iOS
579438,792096,interest,156775,,iOS
579439,792096,interest,156775,,iOS
579440,792096,interest,156775,,Android
579441,792096,interest,156775,,Android
579442,792096,interest,156775,,Android
579443,792096,interest,156775,,Android
579446,792096,interest,156775,,Android
579541,792096,interest,156775,,iOS
579543,792096,interest,156775,,Android
579544,792096,interest,156775,,Android
579545,792096,interest,156775,,iOS
579546,792096,interest,156775,,iOS
579547,792096,interest,156775,,iOS
579548,792096,interest,156775,,Android
579549,792096,interest,156775,,iOS
579550,792096,interest,156775,,Android
579551,792096,interest,156775,,iOS
579553,792096,interest,156775,,Android
579554,792096,interest,156775,,iOS
579555,792096,interest,156775,,Android
579556,792096,interest,156775,,iOS
579557,792096,interest,156775,,Android
579558,792096,interest,156775,,Android
579559,792096,interest,156775,,iOS
579560,792096,interest,156775,,Android
579562,792096,interest,156775,,Android
579563,792096,interest,156775,,Android
579564,792096,interest,156775,,Android
579565,792096,interest,156775,,iOS
579566,792096,interest,156775,,Android
579567,792096,interest,156775,,Android
579568,792096,interest,156775,,Android
579569,792096,interest,156775,,iOS
579570,792096,interest,156775,,iOS
579571,792096,interest,156775,,iOS
579572,792096,interest,156775,,iOS
579573,792096,interest,156775,,Android
579574,792096,interest,156775,,Android
579575,792096,interest,156775,,iOS
579576,792096,interest,156775,,Android
579577,792096,interest,156775,,iOS
579578,792096,interest,156775,,Android
579579,792096,interest,156775,,Android
579580,792096,interest,156775,,iOS
579581,792096,interest,156775,,Android
579582,792096,interest,156775,,Android
579583,792096,interest,156775,,iOS
579584,792096,interest,156775,,Android
579585,792096,interest,156775,,iOS
579586,792096,interest,156775,,Android
579587,792096,interest,156775,,Android
579588,792096,interest,156775,,Android
579589,792096,interest,156775,,Android
579590,792096,interest,156775,,iOS
579591,792096,interest,156775,,iOS
579592,792096,interest,156775,,iOS
579594,792096,interest,156775,,iOS
579595,792096,interest,156775,,iOS
579596,792096,interest,156775,,iOS
579598,792096,interest,156775,,Android
579600,792096,interest,156775,,iOS
579601,792096,interest,156775,,Android
579602,792096,interest,156775,,iOS
579603,792096,interest,156775,,iOS
579604,792096,interest,156775,,iOS
579606,792096,interest,156775,,Android
579607,792096,interest,156775,,iOS
579608,792096,interest,156775,,Android
579609,792096,interest,156775,,Android
579610,792096,interest,156775,,iOS
579611,792096,interest,156775,,iOS
579612,792096,interest,156775,,Android
579615,792096,interest,156775,,iOS
579616,792096,interest,156775,,Android
579617,792096,interest,156775,,Android
579618,792096,interest,156775,,iOS
579619,792096,interest,156775,,iOS
579621,792096,interest,156775,,iOS
579622,792096,interest,156775,,Android
579623,792096,interest,156775,,Android
579625,792096,interest,156775,,iOS
579627,792096,interest,156775,,Android
579628,792096,interest,156775,,iOS
579629,792096,interest,156775,,iOS
579630,792096,interest,156775,,Android
579632,792096,interest,156775,,Android
579633,792096,interest,156775,,Android
579634,792096,interest,156775,,Android
579635,792096,interest,156775,,iOS
579636,792096,interest,156775,,Android
579637,792096,interest,156775,,Android
579638,792096,interest,156775,,iOS
579639,792096,interest,156775,,Android
579645,792096,interest,156775,,iOS
579648,792096,interest,156775,,iOS
579649,792096,interest,156775,,Android
579651,792096,interest,156775,,Android
579653,792096,interest,156775,,Android
579654,792096,interest,156775,,Android
579655,792096,interest,156775,,Android
579657,792096,interest,156775,,Android
579660,792096,interest,156775,,Android
579661,792096,interest,156775,,iOS
579662,792096,interest,156775,,iOS
579663,792096,interest,156775,,iOS
579664,792096,interest,156775,,Android
579665,792096,interest,156775,,Android
579666,792096,interest,156775,,Android
579667,792096,interest,156775,,iOS
579668,792096,interest,156775,,iOS
579669,792096,interest,156775,,iOS
579671,792096,interest,156775,,Android
579674,792096,interest,156775,,iOS
579676,792096,interest,156775,,Android
579679,792096,interest,156775,,iOS
579681,792096,interest,156775,,Android
579682,792096,interest,156775,,iOS
579684,792096,interest,156775,,iOS
579685,792096,interest,156775,,Android
579686,792096,interest,156775,,iOS
579687,792096,interest,156775,,Android
579688,792096,interest,156775,,iOS
579689,792096,interest,156775,,iOS
579691,792096,interest,156775,,iOS
579692,792096,interest,156775,,Android
579693,792096,interest,156775,,Android
579694,792096,interest,156775,,iOS
579695,792096,interest,156775,,iOS
579696,792096,interest,156775,,iOS
579698,792096,interest,156775,,Android
579699,792096,interest,156775,,iOS
579700,792096,interest,156775,,Android
579701,792096,interest,156775,,Android
579702,792096,interest,156775,,Android
579703,792096,interest,156775,,Android
579704,792096,interest,156775,,Android
579705,792096,interest,156775,,Android
579707,792096,interest,156775,,iOS
579708,792096,interest,156775,,iOS
579719,792096,interest,156775,,Android
579720,792096,interest,156775,,Android
579721,792096,interest,156775,,iOS
579722,792096,interest,156775,,Android
579723,792096,interest,156775,,Android
579724,792096,interest,156775,,Android
579725,792096,interest,156775,,Android
579726,792096,interest,156775,,iOS
579727,792096,interest,156775,,iOS
579728,792096,interest,156775,,Android
579729,792096,interest,156775,,Android
579731,792096,interest,156775,,Android
579809,792096,interest,156775,,Android
579810,792096,interest,156775,,Android
579811,792096,interest,156775,,iOS
579812,792096,interest,156775,,iOS
579813,792096,interest,156775,,iOS
579814,792096,interest,156775,,iOS
579815,792096,interest,156775,,iOS
579816,792096,interest,156775,,Android
579817,792096,interest,156775,,Android
579818,792096,interest,156775,,Android
579819,792096,interest,156775,,iOS
579852,792096,interest,156775,,Android
579885,792096,interest,156775,,iOS
579975,792096,interest,156775,,Android
579977,792096,interest,156775,,iOS
579978,792096,interest,156775,,Android
579979,792096,interest,156775,,iOS
579980,792096,interest,156775,,Android
579981,792096,interest,156775,,Android
579982,792096,interest,156775,,iOS
579983,792096,interest,156775,,Android
579984,792096,interest,156775,,Android
579985,792096,interest,156775,,Android
579986,792096,interest,156775,,iOS
579987,792096,interest,156775,,iOS
579988,792096,interest,156775,,Android
579989,792096,interest,156775,,iOS
579990,792096,interest,156775,,Android
579991,792096,interest,156775,,Android
579992,792096,interest,156775,,Android
579993,792096,interest,156775,,iOS
579994,792096,interest,156775,,Android
579995,792096,interest,156775,,Android
